frame,x,y,z,roll_deg,pitch_deg,yaw_deg
0,0.0,0.0,0.0,0.0,-0.0,0.0
1,-0.0006711150313436798,-3.617900339992075e-05,-3.69968837872278e-05,0.001792328170709992,-0.0020466250098026117,6.998148933473768e-05
2,-0.0012043062622706182,5.6335386010383734e-05,-0.00020616292476657977,-0.00133739363951187,0.0013048449274170213,-0.0009354412420351859
3,-0.0003104398141001465,0.00021361520057843356,-0.0002591495731673135,-0.0035067147186166165,0.0011212813942670199,-0.0038106031259599596
4,-0.00037061568586961466,0.0008077407129266621,-3.1425592105627676e-05,-0.002527764442160265,0.0008816556894731202,-0.006999045670915665
5,-0.0005960879692304523,0.000903786648194652,-0.0003839659773553177,0.0019510720391882365,-0.0029560273433006895,-0.005646138521034068
6,-0.0007222941671339491,0.0010971547578964903,-0.00037605473465799797,-0.0046841349047467675,-0.00721133594936407,-0.002864799330120531
7,-0.0002894997675822786,0.0008214105348299525,-0.00037031542895211246,0.005038706986293412,-0.0006881973888117243,-0.0069502285654424135
8,0.000479620204212713,0.0013609679360846432,-0.000633123331714971,0.016576423788390377,0.0010503689913320489,-0.0011513432537192756
9,0.00427166505623927,0.000990772381110762,-0.0004234172607748768,0.01496922763656558,0.007804632003597847,-0.9355506288288157
10,0.005175246376658051,-0.0018233083011240504,-0.0006734901761343878,0.014463063592445641,0.017439808934911472,-3.352226865684738
11,0.005089827250543545,-0.0047655995224947885,-0.0006903829516375985,0.0064500891345647265,0.009725312352499923,-5.789124573248509
12,0.005517011546335513,-0.007509086537184087,-0.0010864906009766155,0.0043881233603093655,0.01777240138856059,-8.23886856672057
13,0.004913181165170503,-0.010287212448609792,-0.0007425696537824607,-0.02152527030938692,0.02071043076105579,-10.685619822085082
14,0.002675852354704615,-0.013057936453620703,-0.0008777520005215774,-0.03414090739159323,0.026636350385084252,-13.206220418924797
15,-0.00038858387763439795,-0.01733883678068507,-0.0008847313895561375,-0.04709251407943487,0.022344400290584418,-15.699207615521269
16,-9.886004873653129e-05,-0.020103144540429385,-0.0007433678039479991,-0.05924984105314144,0.030578665114634175,-18.204688008011342
17,-0.00240243805851544,-0.023109301329257023,-0.0003465805363518245,-0.07058451902057356,0.022192050988337167,-20.693384990234122
18,-0.0027997880268857767,-0.025083534171311647,-0.0002825251532577355,-0.0782690145118724,0.03425163639536977,-23.239057237691668
19,-0.005107949418505375,-0.027304203008419677,-0.0005476612340325797,-0.07609228064765929,0.024525692560319938,-25.729128816702588
20,-0.005508466676833537,-0.030165699905445566,-0.00027395608334231537,-0.08973141984658477,0.03647024846661911,-28.246927001037626
21,-0.007062568129925416,-0.03232672143908132,-0.0002991289370079887,-0.09020449789876021,0.02562298673155331,-30.726807796709075
22,-0.007611164818521854,-0.035682370174306276,0.0001877112789245587,-0.10135429199543297,0.04389021523428296,-33.23704735835423
23,-0.00960023590815356,-0.037617819997143795,8.821067412173312e-06,-0.09851212933167595,0.03478207920121976,-35.682040433276036
24,-0.010601698416696491,-0.039498491752204754,0.0005518010024741455,-0.10729667549489387,0.04840783304760358,-38.20243796106157
25,-0.012839462120162744,-0.040563044478619865,0.00031524423388572145,-0.1104301764121001,0.039024949173523574,-40.676976363314665
26,-0.013472214770727794,-0.04226847514127222,0.0005318900165800472,-0.11430904939875848,0.0510594363025456,-43.20684420566408
27,-0.01382941375844912,-0.04269308832141907,0.000417822578186874,-0.1213291301432063,0.04628172992031147,-45.71102382960781
28,-0.014102186169742481,-0.04407902805041768,0.000820820805075756,-0.12714632333581305,0.046595357278161345,-48.25208031515911
29,-0.01594944100343306,-0.04332521033919021,0.0005234882929575754,-0.1271558817021767,0.021227295966643828,-50.73938619474342
30,-0.018053071025091783,-0.04617993985961843,0.0008010389288541229,-0.13113133181887696,0.032363893779294634,-53.29155308728397
31,-0.020446607193889365,-0.047310645346301805,0.0004929905515282573,-0.12739511659088298,-0.004534819690409596,-55.81480805457252
32,-0.022649368849195644,-0.05035450724924688,0.0007803699970659959,-0.12360741020023004,-0.0006656696086152405,-58.337874567739696
33,-0.025226118746452954,-0.052217132710134735,0.0004731603629143786,-0.1264062386341506,-0.023779073453924764,-60.833135380301584
34,-0.02848587386432677,-0.05490731505725222,0.0008137752719032577,-0.12314329300576568,-0.018684536301887975,-63.393425283269494
35,-0.03169326983776203,-0.056703614748066594,6.44630712759765e-05,-0.12675961451612963,-0.03620859645600495,-65.90339746251777
36,-0.035318895783442175,-0.06028276130363217,0.0005375140626660517,-0.12027328022450749,-0.03158404936836554,-68.50044510991684
37,-0.03774077387520786,-0.0612601807870837,0.00018811190299079182,-0.12587873805796349,-0.05318405470358922,-70.95293262108802
38,-0.039666013566830735,-0.06353894538878484,0.0003846156810103702,-0.11996287082040255,-0.03801473718053385,-73.47487529744372
39,-0.041808608760338165,-0.0648332136549311,-0.00038224560195046823,-0.12798137937212037,-0.05733873067793191,-75.90320245085682
40,-0.04425107285026543,-0.06630307721278458,-0.0004062699239082422,-0.11819838947910435,-0.03820548371994959,-78.39508255351039
41,-0.0467220174505123,-0.06732939395508102,-0.00103770511165364,-0.128623364270066,-0.06393364457705877,-80.7941734164461
42,-0.04928306910788816,-0.06773569345165022,-0.001020500936691451,-0.12115501131258904,-0.062158873907273496,-83.2646908183676
43,-0.052834081862982316,-0.06821828935106429,-0.001395082521054427,-0.13458365644194273,-0.08178793295908247,-85.64393079503077
44,-0.05580162440676456,-0.06835383379081703,-0.001533175975995939,-0.12822216836637906,-0.08257071555881794,-88.13889502512176
45,-0.05760012077652941,-0.06629846654782508,-0.0014741429473332244,-0.13860333328769395,-0.09638822866190912,-90.48538139991877
46,-0.05264019871188062,-0.0623602789791593,-0.0011605630281600542,-0.13555987710039313,-0.09566112399979633,-89.92183645289816
47,-0.05046581071748301,-0.06266627610315259,-0.0009806703297115084,-0.13794092177436473,-0.0951194816684009,-88.76071981821481
48,-0.04947644278127321,-0.06260481862262038,-0.0011553632305068375,-0.13268442174305592,-0.11929766050634914,-87.5337356574902
49,-0.0480825997726969,-0.0623455833846803,-0.0015000445949036084,-0.1260508334201001,-0.10804589428167699,-86.26709976917496
50,-0.04667290429474143,-0.062432460125075084,-0.001088797068303486,-0.12494571984490119,-0.08423091662749234,-85.04094478399234
51,-0.04655752389431993,-0.06314353805863869,-0.0009785504035496144,-0.11372470787368427,-0.08246971090517033,-83.87015089574984
52,-0.04521406134388974,-0.06422513723437481,-0.0016964377978534394,-0.1194494045844645,-0.09357279943287591,-82.6079022094401
53,-0.04393725067068699,-0.06401980699454021,-0.0021796383659844066,-0.11707015717013701,-0.09497352453569351,-81.34483500269876
54,-0.042773319847564606,-0.06484614085894833,-0.0020790585003937724,-0.12680008751078106,-0.07398552610714798,-80.11535425854026
55,-0.041621711471314646,-0.0648509903557314,-0.0017952977240408268,-0.11368661483198898,-0.06161794613304697,-78.9482721689665
56,-0.04016435353707685,-0.06450104709063105,-0.0021991467418646772,-0.11048147056736125,-0.08866445618889751,-77.72109107502456
57,-0.03942395484811571,-0.06432259767012295,-0.0022231731082788956,-0.1194411285420267,-0.0892285676823563,-76.45882151894538
58,-0.038680974792635325,-0.06398030727538075,-0.0019995870230729304,-0.12398928407512194,-0.05866568843327306,-75.22002571684554
59,-0.03843157351586803,-0.06327125947514739,-0.0021622810481612908,-0.11747399754353356,-0.053559574982400146,-74.00889854862835
60,-0.03807488721386171,-0.06253352054739811,-0.002833476983390948,-0.11397513078305853,-0.06987345328718678,-72.76134134126971
61,-0.03701415096585347,-0.06178929100496697,-0.003152648737615371,-0.12266687451413671,-0.07768503307272684,-71.48397788080065
62,-0.03576595754363622,-0.06190573996846886,-0.002763373159708084,-0.12908582999394785,-0.04411945527302436,-70.23620428693296
63,-0.03343965204337456,-0.06057234693527853,-0.0026013586635073084,-0.11769158671251381,-0.02895377907261985,-69.02338975183355
64,-0.0316751483977878,-0.05900468301077195,-0.0032000600988938872,-0.11542257461143975,-0.059392139490381156,-67.79927354601595
65,-0.028557809531102884,-0.05632354663823231,-0.003359779015971555,-0.11802216528547624,-0.06455405824104424,-66.4630002003456
66,-0.02746149858567498,-0.05509021319799112,-0.003044554834456541,-0.12336375127470585,-0.037967181851556536,-65.17396005382712
67,-0.02643301113404159,-0.054447124394945486,-0.00271553933669133,-0.11251122270139785,-0.031007328426477784,-63.94504839239475
68,-0.025391771536202926,-0.0527991736604957,-0.0028432845482204584,-0.1037489046721657,-0.05822932175846084,-62.7096751330991
69,-0.02408248196309767,-0.052226958206482106,-0.0028199479034261487,-0.10856598820864,-0.0667605348765909,-61.414945489572915
70,-0.0215452553360555,-0.05122252812944501,-0.002625416739768935,-0.11302730755176663,-0.052672626089434495,-60.122482911758965
71,-0.01869604352775824,-0.05051727700603537,-0.002545016174851026,-0.11042958268295756,-0.031572516892807996,-58.858294154014914
72,-0.016625682785451398,-0.049169757379693826,-0.0030701906212031492,-0.10943688514498505,-0.048707530448618905,-57.58048686539147
73,-0.015273136094970182,-0.04881284137703504,-0.0033185053102939305,-0.11114214422824845,-0.048987436272595955,-56.28748319611978
74,-0.013496149601340556,-0.048069659955862376,-0.0030811284979501315,-0.11454282026771087,-0.02975091676014066,-54.99279628405736
75,-0.012773818443921116,-0.04778398070300547,-0.0027182865992282862,-0.10832641575957497,-0.019819231372433833,-53.75790116163705
76,-0.011370366345551657,-0.04807892558768232,-0.0031520372860521354,-0.10320874963602117,-0.030729278380304436,-52.48828641992878
77,-0.009692736126957337,-0.047722116781369305,-0.0036118657123094308,-0.101487507880375,-0.02635671207500928,-51.18378639830138
78,-0.008203586451357318,-0.04767833328399022,-0.003326455792904715,-0.10405635658638919,-0.013485717025389123,-49.916145688274696
79,-0.007422885714564972,-0.047166335001831365,-0.003280487134051096,-0.09184305153156422,-0.014751783961537627,-48.7146132849431
80,-0.006434317963536116,-0.045669013714640536,-0.0035779069055155363,-0.08531435269190152,-0.03229535588849598,-47.46772909495885
81,-0.005440685588007319,-0.04509507968825022,-0.003774682431713264,-0.08465405614920093,-0.028704196801048815,-46.19987054266742
82,-0.004395221218248502,-0.0444574781728447,-0.00375203303832,-0.088250005111507,-0.012866728866778969,-44.93538969007794
83,-0.0038719551614218453,-0.04419476973891067,-0.003827019242658542,-0.07239009089181077,-0.014535141410518532,-43.720129756724376
84,-0.004798960706666773,-0.044480168732786554,-0.004178549081728296,-0.06107945229584349,-0.03117395394917125,-42.46887720529277
85,-0.004251844917365582,-0.04425840257022843,-0.0045764438158574505,-0.05797129103422842,-0.038049884758970844,-41.19706146190381
86,-0.0027942752963783855,-0.042560394337970396,-0.003985141227514012,-0.06048448232858035,-0.022796138470518396,-39.92964609542325
87,-0.0016479662411268312,-0.04117622436238441,-0.0039071256347308955,-0.05855543311497964,-0.013545786071412762,-38.72327503669773
88,-0.0010832106223911296,-0.03921717657936019,-0.004454889050461729,-0.042718395265095195,-0.028216234625397286,-37.51485175488796
89,-0.0013746763533561718,-0.03543844967706181,-0.004736792265424373,-0.03620306604927132,-0.042177858054748524,-36.206557892191775
90,-0.0011943553831753762,-0.03417933192364488,-0.00475381980871669,-0.03712155199916322,-0.029646720999534963,-34.92541783834393
91,-0.0005830506026728735,-0.03341716962797364,-0.004578691203841735,-0.036625211092303774,-0.026375054238540613,-33.69493528346294
92,-0.0006120345928297194,-0.03213085548643176,-0.005147317806275041,-0.02982467150914426,-0.040022312717294624,-32.49038869328808
93,8.730481108630507e-05,-0.03034015975414306,-0.0054046611561698234,-0.026446427216234403,-0.05175091176199174,-31.212174986795404
94,0.0003243078314292499,-0.027325814828596143,-0.005353363534497558,-0.022821670228372434,-0.04550078044355292,-29.942116638463073
95,0.002890327645980277,-0.024800443179233606,-0.005317126418490837,-0.04120948203454702,-0.01819546711133109,-28.675375215570245
96,0.002681426377062707,-0.022596476098959276,-0.005644604071843153,-0.03499431786151741,-0.035764237745166155,-27.447583499515126
97,0.0032744917441475843,-0.020958169007448547,-0.00572247617694382,-0.037874173880582104,-0.04760079852471028,-26.17773382965684
98,0.004012038465041447,-0.01969078907700206,-0.00571561237501018,-0.033882429802646094,-0.040706280258382334,-24.914195456376937
99,0.0057498700391967915,-0.019567601459294086,-0.005941274732792315,-0.024895452174605308,-0.034021603222009894,-23.669623310626697
